loss,mape,val_loss,val_mape
0.06144573166966438,247934.953125,0.05474211648106575,138.79129028320312
0.048582930117845535,199653.109375,0.05916859582066536,100.8917465209961
0.04092637449502945,106436.6015625,0.023938274011015892,219.6415557861328
0.032618582248687744,174171.96875,0.02150648832321167,72.85028076171875
0.02569245547056198,104479.3046875,0.01283971220254898,128.84068298339844
0.02260078676044941,102284.3203125,0.023741452023386955,48.04682540893555
0.020782550796866417,47774.1875,0.00768151693046093,78.62169647216797
0.01735374517738819,48190.13671875,0.01592537946999073,40.660301208496094
0.01767626777291298,107142.609375,0.004289154428988695,52.77528381347656
0.014504898339509964,74800.578125,0.009331854060292244,36.6054801940918
0.01294430997222662,56420.890625,0.011176067404448986,76.8654556274414
0.012314449064433575,68517.6484375,0.021103588864207268,41.361873626708984
0.01122788991779089,54047.05078125,0.015096529386937618,87.32365417480469
0.01061987690627575,59442.31640625,0.007805085740983486,34.78374099731445
0.009628860279917717,55523.95703125,0.013142911717295647,81.87197875976562
0.010336063802242279,56194.6484375,0.006223955657333136,33.81809616088867
0.008245953358709812,61007.8359375,0.008456067182123661,33.80598449707031
0.009564935229718685,55165.54296875,0.004583441652357578,50.39466857910156
0.007847398519515991,61266.2265625,0.009297744370996952,33.786582946777344
0.00801609456539154,48759.3671875,0.004913015756756067,52.90891647338867
0.007314760237932205,53293.19140625,0.004106533247977495,47.19939041137695
0.006427070591598749,47280.30078125,0.0032639484852552414,36.84748077392578
0.0074453456327319145,64390.1796875,0.0035875868052244186,42.38098907470703
0.006088553927838802,55997.15234375,0.004230872727930546,32.4093132019043
0.006379817146807909,47521.2578125,0.003235614625737071,36.89394760131836
0.006466279737651348,45537.88671875,0.004518349654972553,49.51156997680664
0.005628623999655247,46320.44921875,0.0032325838692486286,37.736690521240234
0.005979226436465979,48359.046875,0.004062490072101355,45.83792495727539
0.005035577807575464,52927.22265625,0.004308441188186407,31.694913864135742
0.005441202316433191,46269.4453125,0.0039621335454285145,44.407875061035156
0.0052943238988518715,52473.50390625,0.004978477489203215,30.518943786621094
0.004772732499986887,57124.56640625,0.0031914119608700275,34.78718566894531
0.0051957773976027966,47240.5703125,0.003205645363777876,36.403202056884766
0.0044929212890565395,44759.48828125,0.005778227932751179,52.88518142700195
0.005293038208037615,51793.546875,0.004118865821510553,31.245737075805664
0.004479351453483105,45219.796875,0.003253673203289509,36.83333206176758
0.004684886895120144,52421.87890625,0.00527292862534523,29.729745864868164
0.004637271631509066,36322.26953125,0.0032135695219039917,32.87124252319336
0.004387750290334225,46620.359375,0.0032136854715645313,35.48263168334961
0.0045520043931901455,45394.0234375,0.003984849900007248,29.825647354125977
0.004574139602482319,45186.8828125,0.0038396704476326704,41.07502365112305
0.004198609385639429,50237.69921875,0.0031464817002415657,34.7209358215332
0.00452203257009387,40340.78125,0.0031605493277311325,31.950529098510742
0.004297634586691856,49578.94140625,0.004144994076341391,29.190317153930664
0.0040999287739396095,44751.04296875,0.0036405492573976517,30.143835067749023
0.004266145173460245,49754.1796875,0.003111025085672736,33.88827133178711
0.004182843025773764,50605.390625,0.003129922552034259,34.180335998535156
0.003980245906859636,49028.7734375,0.003096502274274826,31.615406036376953
0.004068572539836168,41220.1796875,0.003444313770160079,29.48101043701172
0.004097671248018742,41276.7578125,0.0030725712422281504,32.068077087402344
0.004007160663604736,46145.59375,0.003146982518956065,33.62561798095703
0.004088956397026777,45042.88671875,0.0030709020793437958,32.45751953125
0.003917716443538666,44116.53515625,0.003538296790793538,37.15203857421875
0.003823763458058238,49226.73046875,0.0033256385941058397,29.24335289001465
0.003920579329133034,46007.80859375,0.0030609401874244213,32.54252624511719
0.003969240002334118,42075.6015625,0.0030543787870556116,31.9175968170166
0.00389319215901196,43071.84765625,0.004302379209548235,42.17082595825195
0.0038844477385282516,38632.59375,0.0053210994228720665,47.07487106323242
0.0038607451133430004,42975.5234375,0.0034424348268657923,28.170730590820312
0.0038173063658177853,42259.42578125,0.00303190597333014,30.736940383911133
0.0038191683124750853,46907.578125,0.0031662299297749996,34.15909194946289
0.0038263918831944466,46971.91015625,0.003180017462000251,33.90434646606445
0.003817500313743949,42848.2890625,0.0034168825950473547,28.0513858795166
0.00378500297665596,41782.8828125,0.003379406873136759,27.896026611328125
0.003776373341679573,50815.6796875,0.0030039125122129917,30.479745864868164
0.0038386916276067495,36259.734375,0.0030041777063161135,30.8909969329834
0.00377471256069839,41171.0390625,0.0031932604033499956,33.145992279052734
0.0036857647355645895,39022.5859375,0.0030643583741039038,31.715837478637695
0.0036805064883083105,34185.296875,0.003313274122774601,27.06265640258789
0.0036241672933101654,48922.2578125,0.003398559056222439,26.915292739868164
0.003824895014986396,42710.33203125,0.0036042064893990755,37.05695724487305
0.003778523299843073,45030.66015625,0.0029852476436644793,30.383480072021484
0.003673001192510128,35577.44921875,0.003026823978871107,31.244873046875
0.0037114270962774754,42479.984375,0.0029934390913695097,30.88351058959961
0.00368633889593184,40093.69921875,0.0029951350297778845,28.951889038085938
0.003699955530464649,44419.3828125,0.003362061223015189,33.45465087890625
0.0036659310571849346,40170.51171875,0.003035000991076231,27.990083694458008
0.0036145055200904608,40500.79296875,0.003609895706176758,26.19142723083496
